Source,Target
-298407455,161768515
-298407455,490322074
-298407455,945167366
-298407455,1479192472
-298407455,1742227899
-296859375,1767421152
-292337746,-88160967
-292337746,1555628211
-274207314,-923292688
-274207314,-27601057
-274207314,1416162
-274207314,169369302
-274207314,943747384
-274207314,1576527109
-266511629,-2064976419
-266511629,-2043836973
-266511629,-1919096019
-266511629,-1597844656
-266511629,-1518438537
-266511629,-775789583
-266511629,-658718451
-266511629,-239115722
-266511629,-203187918
-266511629,324210827
-266511629,1767421152
-260537522,-1019242809
-260537522,-835228646
-260537522,-57631518
-247074805,-1273261643
-247074805,-1231767112
-247074805,1766282126
-239115722,-867830207
-239115722,1767421152
-232560012,-1691894009
-232560012,-883967054
-232560012,4101260
-232317873,-1976667354
-232317873,-919151438
-232317873,-217970676
-232317873,130399900
-232317873,745593639
-232317873,1055642845
-232317873,1094214645
-232317873,1827535693
-231973970,-1518438537
-231973970,1021351749
-217970676,-919151438
-217970676,-232317873
-217970676,46887799
-217970676,1607480687
-215050421,2042328134
-212371884,-820773459
-212371884,1601012318
-203930990,-1776146999
-203930990,-973756825
-203930990,-747611574
-203930990,174529122
-203930990,655408590
-203930990,1846141343
-203650479,858776814
-203187918,-1064042508
-203187918,-654873585
-203187918,-411768038
-203187918,108906685
-203187918,169752951
-199283434,-731461384
-199283434,1132965784
-199283434,1628543018
-191474348,1609161092
-182464108,-2064976419
-182464108,-1212859373
-182464108,214809866
-182464108,324210827
-181511636,-868823982
-181511636,-1131586
-181511636,107665255
-181212034,-868823982
-181212034,108906685
-181212034,1767421152
-178353442,930447378
-178353442,1546195829
-175477999,-2010278352
-175477999,-1487362887
-175477999,-88160967
-173065694,1889781399
-169493809,-138870394
-169493809,641856118
-169493809,1776509274
-167740701,-1977743520
-167740701,-1835493952
-167740701,-353676363
-167740701,-232560012
-160681709,46733199
-153567452,681829815
-153567452,1546195829
-153567452,1771713732
-153567452,1771813214
-148928610,820400378
-144554808,86202562
-144405761,826758591
-144405761,1580709112
-144184068,-471165616
-144184068,-130612652
-144184068,-364092
-144184068,854368802
-143606145,-364092
-141848722,-1034684065
-141848722,-90098778
-140064176,30045351
-138870394,-886596479
-138870394,719801175
-138870394,1546195829
-133198922,-1951682930
-133198922,-1597844656
-133198922,-1357804521
-133198922,-953955987
-133198922,-323853287
-133198922,-91045489
-133198922,-62688778
-133198922,108906685
-133198922,735721824
-132698020,-1725501323
-132698020,-1071339662
-132698020,-916588225
-132698020,912817255
-132698020,1132965784
-132698020,1574152808
-132698020,1760510784
-130612652,1539280645
-130025243,-1741106776
-130025243,-775789583
-130025243,237667990
-130025243,238299508
-130025243,324210827
-125468049,-27867122
-124877248,740958325
-120872642,-1019242809
-120872642,-895740085
-120872642,-835228646
-120872642,-747611574
-120872642,-27867122
-120872642,244448152
-120872642,717887855
-120872642,858776814
-120872642,1659214265
-120872642,2130035460
-118726038,168966886
-118726038,274001444
-118726038,717207441
-118726038,942364093
-116753567,134489348
-116753567,741042310
-113012930,-817412349
-113012930,-443641491
-113012930,737621821
-112955947,-7720456
-112354638,-1071339662
-111303532,-979640732
-110420183,1650054166
-110420183,2047722803
-106748933,-1518438537
-106748933,-885829975
-106748933,-868823982
-106748933,-775789583
-106748933,-59050327
-106748933,57217027
-101240936,-1921831531
-101240936,-998502356
-101240936,-27867122
-101240936,858776814
-101240936,982907312
-101240936,988447166
-101240936,998171817
-101240936,1720056351
-100132672,-1654925778
-100132672,-857522595
-95765688,-656932685
-93818644,803870447
-93651882,1546195829
-93426802,-1773170776
-93426802,1657322497
-93426802,1774397984
-92996083,-38509187
-91045489,-1919096019
-91045489,-88160967
-90098778,-88164319
-89174238,943747384
-88188054,-178659165
-88188054,-148928610
-88188054,770742108
-88188054,798827803
-88188054,820400378
-88188054,1684902694
-88161408,1626162776
-88160967,-1603247809
-88160967,-53998936
-88160967,108906685
-88160967,944246565
-88160967,1543891700
-88160967,1685062812
-88160967,1857443436
-87362685,-1852520569
-87362685,-31743012
-87362685,829847299
-87362685,1629403053
-86436347,1546195829
-86257508,-1832447664
-86257508,-1420816299
-85390000,679574785
-85173737,-1719659094
-83666681,-818517912
-79575549,-1847082000
-79575549,-364092
-79575549,1828234422
-72173630,931369662
-68825008,-953955987
-68825008,108906685
-64485016,796702953
-63938029,-1151361103
-63938029,-660502543
-63938029,1456563373
-63570491,-1004503115
-63310359,1038284330
-62688778,-2064976419
-62688778,-2043836973
-62688778,-1741106776
-62688778,-1733962348
-62688778,-1659347164
-62688778,-1603247809
-62688778,-993947859
-62688778,-920222943
-62688778,-239115722
-62688778,507210563
-62688778,972834559
-62688778,1685062812
-61341307,-1640949675
-61341307,-1487362887
-61341307,-1025654217
-61341307,-885829975
-61341307,-657765426
-61341307,-88160967
-60552741,1628752452
-60546200,-1058817565
-60546200,1691069400
-60460610,1566848218
-60460610,1607480687
-58554077,-59539937
-57782330,1743979330
-57631518,-1544344220
-57631518,-668946953
-57631518,-203650479
-57631518,679574785
-56703972,745745259
-55902489,-90098778
-55064467,-53012702
-55064467,1607480687
-53012702,-1726449290
-53012702,-1725501323
-53012702,-1377018762
-53012702,-744916574
-53012702,161768515
-53012702,813842306
-53012702,1718157417
-53012702,1775169660
-46133307,-232317873
-46133307,1094214645
-41217152,29207482
-41217152,719801175
-40483395,820400378
-38509187,-93426802
-38509187,1538323213
-37234437,-1573717364
-37234437,1767421152
-34186337,-1846104730
-34186337,-1619835694
-34186337,-1518438537
-34186337,-1347822528
-34186337,-934968568
-34186337,-897311898
-34186337,-693452556
-34186337,-411768038
-34186337,-1131586
-34186337,89386533
-34186337,108906685
-34186337,169752951
-34186337,1025846830
-34186337,1781393063
-32846306,-1536656444
-32755880,-2048213367
-32755880,141231400
-32755880,737621821
-32755880,1994120114
-32720064,-1072292168
-32010138,-1128657732
-32010138,-980190984
-32010138,-141848722
-32010138,699974670
-32010138,915672257
-32010138,1625295672
-32010138,1743979330
-31861313,-1071245484
-31415130,1994120114
-29983273,-140063126
-29983273,2007267478
-29832215,-1405490961
-29832215,1025103814
-29832215,1692486831
-29767932,-1800162357
-29767932,-1603242205
-29767932,-1423067140
-29767932,-1058692349
-29767932,-173065694
-29767932,945167366
-29767932,1607480687
-27867122,-1717040830
-27867122,-1544344220
-27867122,-835228646
-27867122,-757157800
-27867122,-588969885
-27867122,655408590
-27867122,1564304183
-27867122,1611338613
-27601057,-1843872004
-27601057,-1175259340
-27601057,-660502543
-27601057,-659407334
-27601057,-143606145
-27601057,826758591
-27601057,911985126
-27601057,1602864164
-27601057,1652872772
-27601057,1661418556
-26375830,-364092
-25393591,224131338
-25278335,747145223
-23607567,-2064976419
-23607567,-2043836973
-23607567,-2010278352
-23607567,-1845984256
-23607567,-1619835694
-23607567,-1487362887
-23607567,-1151852688
-23607567,-130025243
-23607567,-34186337
-23607567,60284371
-23607567,70532529
-23607567,510327545
-23607567,542153833
-23607567,1533915454
-23607567,1545778101
-23607567,1845720487
-21749218,-668946953
-21749218,858776814
-7720456,438054
-7720456,984249050
-6800840,1833591669
-4881268,12838915
-4881268,30824903
-4881268,143821229
-4881268,910167999
-4881268,944604587
-4870236,684109924
-3263845,-980190984
-3263845,-32010138
-3263845,1595570175
-3227173,1814234201
-3204933,-471165616
-3204933,1456563373
-3048179,-1773170776
-3048179,-1659105053
-3048179,-1638743296
-3048179,-976580696
-3048179,168966886
-1131586,-1549675847
-936023,1767421152
-463369,-60546200
-463369,46733199
-463369,888774949
-399912,-156095879
-364092,-1277399325
-364092,-715923998
-364092,1416162
-364092,1693987
-364092,630847372
-364092,803870447
-364092,943747384
-364092,1626025213
-364092,1841020957
1569,1570
1570,-1356055315
1570,1596614813
1598,-955525791
438054,-1405490961
438054,-881998220
438054,-364092
1416162,-1175259340
1416162,-923292688
1416162,-144405761
1416162,1602864164
1416162,1607480687
1416162,1719108652
1538394,-86257508
1574817,1596614813
1693987,-781116549
1693987,1094214645
1693987,1719108652
2346142,-1832849909
2346142,-883967054
2346142,-118174025
2346142,1628395389
2346142,1946191992
3236459,-1773170776
3236459,-93426802
3236459,-38509187
3236459,1748747011
3236459,1771803044
4040661,-29767932
4040661,861182655
12838915,-1035479269
12838915,-716873338
12838915,-471165616
12838915,-27601057
12838915,1802225451
14415642,1661418556
16804792,-1006855883
16804792,448759630
16804792,742825065
16804792,948027176
24478559,-1778972353
24478559,-770463628
24478559,4040661
24478559,58605087
24478559,168072389
25514268,1863059785
27489619,-1449847518
27489619,-858138417
27489619,-238443929
27489619,-25393591
27489619,1746150224
28286933,907000429
29207482,719801175
29213124,-1646123465
29213124,-1007831293
29213124,199197188
29742830,-130025243
30045351,-1128657732
30045351,1595570175
30824903,-4881268
30824903,199197188
30824903,1652872772
31799268,-1749308314
34917995,1719108652
36022490,1671088347
36022490,1777290413
43681214,-332521064
43893898,-1776146999
43893898,-757157800
43893898,1103389860
46733199,-2073236040
46733199,-1298495107
46733199,-1058817565
46733199,-463369
46733199,1570
46733199,1598
46733199,1538394
46733199,46887799
46733199,546964312
46733199,1632835207
46733199,1650054166
46733199,1654645819
46887799,-1776208497
48670485,1624380025
51476500,542153833
51502707,-923292688
51502707,-804654379
51502707,-731461384
51502707,-4881268
51502707,-364092
51502707,46887799
51502707,592550473
51502707,1661418556
51502707,1719108652
51653391,-868823982
51653391,-657765426
51653391,1767421152
52360132,130399900
52360132,161768515
52360132,1094214645
52360132,1760510784
53159566,-463369
53167259,-353676363
53167259,263572382
53167259,832500656
53478357,30468644
54474427,-116048725
54924774,-1819054023
54924774,-148928610
56887998,-1687518797
56887998,-353676363
56887998,832500656
56887998,855763548
56887998,930447378
56887998,1546195829
57217027,-2097380011
57217027,-2064976419
57217027,-1912691380
57217027,-1779028471
57217027,-1513071406
57217027,-401460015
57217027,-68825008
57217027,297251960
57217027,324210827
57904189,-1072318022
57904189,-53012702
58640992,1625295672
58822704,130399900
58822704,1760510784
58983832,108906685
60284371,-1912691380
60284371,-1733962348
60284371,-1122864713
60284371,-953955987
60284371,-921394040
60284371,-700303611
60284371,-239115722
60284371,-88160967
60284371,1845720487
60347664,799512245
60582300,1607480687
70532529,-2010278352
70532529,-1357804521
70532529,-921394040
70532529,-857701065
70532529,-700303611
70532529,-23607567
70532529,108906685
70532529,1533915454
70532529,1555628211
70532529,1845720487
75083557,945167366
78201006,-1736278913
78201006,108906685
78201006,1781393063
78530896,-2064976419
78530896,-1919096019
78530896,-1778800562
78530896,89386533
78563623,630847372
78563623,1778004761
80220892,1717414883
81672185,1100499421
82001311,1914542947
82712111,-893411875
82712111,274001444
82712111,717207441
83488511,-1919443772
83488511,-1047240851
83488511,-840870967
83488511,1479192472
83488511,1627889443
83488511,1716126452
83488511,1770885721
83488511,1914542947
84522556,-1072318022
84522556,-908453545
84522556,-731461384
84522556,-27601057
84522556,34917995
84522556,143547172
84522556,740272562
84522556,910167999
84532314,740117774
85398046,-716756004
85398046,1546195829
85726866,-3048179
86202562,-141848722
86202562,1743979330
87721956,1719108652
88206636,-1213500485
88206636,-973756825
88206636,-835228646
88206636,-85390000
88206636,858776814
88206636,1761209006
89032675,-1600715546
89032675,85398046
89032675,832500656
89065223,1777290413
89386533,-921394040
89386533,1781393063
96687644,-1357804521
104388377,-1853839019
104388377,-1007831293
104388377,-831654016
104388377,-743532439
104388377,-731461384
104388377,29213124
104388377,911985126
104388377,1094214645
104388377,1802225451
105100678,-132698020
107605699,-795116648
107665255,-1034917746
107665255,-88160967
107665255,740958325
107665255,1528623260
107665255,1645767954
107665255,1767421152
107665255,1853535492
108906685,-88160967
108906685,-936023
108906685,242103037
108906685,1025846830
108906685,1767421152
115247947,12838915
115863800,-979640732
115863800,-27601057
115863800,30824903
115863800,1628543018
127596181,-1977743520
127596181,-717675744
127596181,2346142
127596181,85398046
127596181,852348744
130399900,-1725501323
130399900,-1577364198
130399900,-1195014504
130399900,-1074782708
130399900,-947898655
130399900,161768515
130399900,813842306
130399900,1221314055
130399900,1607451981
130399900,1635256920
130399900,1989538903
130406654,-1930141384
130406654,-1725501323
130406654,-919151438
130406654,1094214645
134489348,-1072292168
134489348,-857522595
134489348,1584505050
141231400,872983138
143547172,-1583480159
143547172,-1072318022
143547172,-716873338
143547172,-79575549
143547172,-63938029
143547172,12838915
143547172,143879144
143547172,251814776
143547172,944604587
143821229,-1583480159
143821229,-1007831293
143821229,-716873338
143821229,-27601057
143821229,944604587
143821229,1628543018
143821229,1967007654
146039658,-1894310667
146039658,-1741106776
146039658,-1597844656
146039658,-323853287
146039658,108906685
146767660,-148928610
150711083,-1847082000
150711083,-364092
161768515,-1058692349
161768515,58822704
161768515,490322074
167900817,1804000393
168874596,-659435332
168874596,-169460140
168874596,499182992
168874596,1829098106
168966886,-976580696
169369302,1416162
169369302,1602864164
169752951,-1951682930
169752951,-1919096019
169752951,-1845984256
169752951,-921394040
169752951,-868823982
169752951,-411768038
169752951,146039658
169752951,735721824
169752951,1533915454
169752951,1589710134
174532938,1749460814
179040831,-1904842441
179040831,-1654925778
179040831,1331331028
195450292,1749460814
195569352,-1977743520
195569352,-659770892
195569352,56887998
195569352,788904162
195569352,888774949
195569352,930447378
195569352,1036153944
195569352,1660033994
195569352,2067388453
195597799,1767421152
199197188,-1780853097
199197188,-979640732
199197188,12838915
199197188,819728603
214809866,-1778800562
214809866,-1665298501
214809866,-1597844656
214809866,-1212859373
214809866,-788157583
214809866,-693452556
214809866,-323853287
214809866,-133198922
214809866,-88160967
214809866,169752951
214809866,237667990
214809866,507210563
214809866,679274035
214809866,1946869998
227698196,-1518438537
227698196,-130025243
230566011,-716873338
230566011,2034059330
237667990,-2064976419
242103037,-868823982
242103037,-788157583
242103037,-775789583
242103037,-657765426
242103037,-372985709
242103037,57217027
242103037,89386533
242103037,96687644
242103037,214809866
242103037,1545778101
242103037,1589710134
244448152,-667069249
244448152,-120872642
244448152,799380211
244448152,998171817
244448152,2130035460
251814776,-1902874499
251814776,-1423067140
251814776,-1142255000
251814776,-863909407
251814776,1967007654
251838642,-1449847518
256490848,1569
263572382,-1750142464
297251960,-1733962348
297251960,-1122864713
297251960,-401460015
297251960,-372985709
297251960,348073231
297251960,1545778101
297251960,1767421152
297251960,1845720487
297517868,-1847082000
324210827,-2097380011
324210827,-2074951365
324210827,-1900809864
324210827,-1778800562
324210827,-1741106776
324210827,-1705050063
324210827,-1513071406
324210827,214809866
324210827,1533915454
324607878,29207482
348073231,-2074951365
348073231,-1597844656
348073231,-1573717364
348073231,-1487362887
348073231,-1151852688
348073231,-1064042508
348073231,-794971571
348073231,-88160967
348073231,-34186337
348073231,510327545
348073231,1767421152
348073231,1857443436
392774300,-868823982
396989211,-88160967
401211831,-1894310667
401211831,-1705050063
401211831,-1690491820
401211831,-1567037110
401211831,-1487362887
401211831,-1131586
401211831,972834559
403684445,-794971571
403684445,-88160967
403684445,-34186337
403684445,1767421152
448759630,-1773170776
448759630,-1606190306
448759630,3236459
448759630,16804792
459751809,-88160967
467810219,-130025243
468238179,-88160967
469895463,-1676400189
490322074,-1930141384
490322074,-1577364198
490322074,-1071339662
490322074,-660502543
490322074,1719108652
497871286,-1129399385
497871286,-979640732
497871286,-923292688
497871286,130503223
497871286,512421584
499182992,168874596
499182992,822460531
499182992,832500656
499182992,888919129
499182992,966798976
507210563,-1931036170
507210563,-1741106776
507210563,-1064042508
507210563,-1025654217
507210563,-1014789402
507210563,-953955987
507210563,-804663371
507210563,-239115722
507210563,531631030
507210563,1484174238
507210563,1555628211
510327545,-1900809864
510327545,-1705050063
510327545,-1025654217
510327545,-885829975
510327545,-794971571
510327545,-401460015
510327545,-34186337
510327545,531631030
510695230,-1705050063
510695230,-1573717364
510695230,-868823982
511008687,-667126967
511008687,-500843094
511008687,-27867122
511008687,717887855
512421584,-976565482
512421584,-130612652
512421584,497871286
528890475,214809866
528890475,542153833
528890475,1767421152
531631030,-868823982
531631030,-88160967
531631030,108906685
531631030,214809866
531631030,1767421152
542153833,-2064976419
542153833,-1912691380
542153833,-1690491820
542153833,-1518438537
542153833,-1041476022
542153833,-921394040
542153833,-411768038
542153833,-130025243
542153833,83582622
542153833,528890475
542153833,570323249
542153833,605669262
542153833,749540821
542153833,899119440
542153833,941987851
542153833,1021351749
542153833,1857443436
568479411,-1006855883
568479411,-885754705
568479411,-118726038
568479411,737779711
568479411,829847299
568479411,1744467030
570323249,-1736278913
570323249,-181212034
570323249,542153833
575581024,-57631518
579858231,-1019242809
579858231,-668946953
579858231,971057636
582946390,-144405761
585688926,-885829975
585688926,-868823982
587272310,-1778972353
587272310,747145223
592550473,34917995
595384337,-1904842441
595384337,883003074
602393464,-868823982
602393464,-130025243
605669262,-2027691124
605669262,-1619835694
605669262,-806939064
605669262,-411768038
605669262,-61341307
605669262,89386533
605669262,214809866
605669262,1533915454
605669262,1545778101
612343155,-38509187
612343155,1538323213
615216175,992906719
618260404,251814776
622538922,854368802
624372661,-1943392658
624372661,-1721219886
624372661,-1631126421
624372661,-1072318022
624372661,-817412349
624372661,-713987545
624372661,-144405761
624372661,-29832215
624372661,-7720456
624372661,1498828307
628215924,1650054166
630847372,-364092
639436429,1767421152
641856118,862168485
641856118,1601012318
641856118,1771713732
641856118,1776509274
643038706,1767421152
643581911,1767421152
650015168,-2025231764
650015168,595384337
650015168,741042310
650015168,986081200
653006411,-1919096019
655408590,-1821756138
655408590,-1159042389
655408590,-1072292168
655408590,-978399477
655408590,-203930990
655408590,-101240936
655408590,2130035460
679274035,-130025243
700062927,-1071339662
700062927,1479192472
700062927,1607480687
701285870,-1959168784
701285870,-1043043581
701285870,107665255
701285870,1813501647
707097214,-1778800562
707097214,-654873585
707097214,-239115722
707097214,89386533
707097214,108906685
707097214,1484174238
712200285,-100132672
712460140,-757157800
712460140,717887855
712460140,971057636
712585026,-1220231450
713365542,-130025243
713545188,-1657793277
713545188,-1034684065
713545188,912005054
713545188,1595570175
714586207,-1976667354
714586207,-1071339662
714586207,1989538903
715355558,717207441
717207441,-690116336
717207441,1082276703
717207441,1458431481
717887855,-1213500485
717887855,-667069249
717887855,88206636
717887855,971057636
717887855,1761209006
719801175,29207482
727183349,-988931967
727183349,-747611574
727183349,-667069249
727183349,-101240936
727183349,244448152
727183349,1742194695
727183349,1903166062
729541370,-1845984256
729541370,-239115722
729541370,-130025243
730908125,-95765688
732893255,-923292688
732893255,-6800840
732893255,1602864164
732893255,1719108652
732893255,1833591669
735721824,-411768038
735721824,995734205
736274326,-2017539901
736274326,1549530554
737621821,-1957881449
737621821,-950177462
737621821,-719616001
737621821,-29824392
737621821,54924774
737621821,770742108
737621821,888919129
737621821,966798976
737779711,-31743012
737779711,1589251368
739402174,-1832447664
739587967,624372661
740117774,-1028310682
740117774,-978308421
740117774,-176605602
740117774,745744578
740117774,1036153944
740117774,1749460814
740272562,-1583480159
740272562,-979640732
740272562,-471165616
740272562,826898149
740272562,1003403298
740958325,735721824
740958325,890494006
740958325,1468449485
740958325,1767421152
741042310,-553455984
741042310,-116753567
741042310,595384337
741042310,711551555
741186437,85398046
741186437,89032675
742825065,-946173981
742825065,16804792
742825065,717207441
742825065,737779711
742825065,1629403053
742825065,1712927326
744673751,-1664155478
744673751,-385131908
744673751,735721824
744673751,1767421152
745593639,-926166744
745593639,130399900
745593639,1574152808
745593639,1742227899
745593639,1760510784
745744578,-1977743520
745744578,-1715143641
745744578,-1675494693
745744578,-1666227740
745744578,-1600715546
745744578,-978308421
745744578,-943464860
745744578,-56703972
745744578,499182992
745744578,978260145
745744578,1825839471
745744578,1829098106
745745259,-156095879
745745259,195569352
745745259,263572382
745745259,2067388453
746931982,-1915798964
746931982,-1034917746
746931982,-130025243
746931982,1147874834
747145223,-1675419010
747145223,-1062292040
747145223,-3035301
749540821,-2097380011
749540821,-2043836973
749540821,-1597844656
749850477,-868823982
749850477,-806939064
757693089,1560001493
766795035,-1811230281
766795035,-130025243
766795035,1767421152
766795035,1813501647
768222941,-1838708801
768222941,-1749308314
768222941,624372661
768222941,945167366
768222941,1742227899
768222941,1777290413
770515857,-1142255000
770515857,-979640732
770515857,-659407334
770515857,46887799
770515857,143547172
770586397,-1919471358
770586397,-1759203417
770586397,-817412349
770586397,-770463628
770586397,-29767932
770586397,24478559
770586397,46733199
770586397,587272310
770586397,1717414883
770653609,1625297747
771573100,1546195829
771575177,1745056802
776995180,1739620154
777831875,-826739571
785003882,-868823982
788904162,-1977743520
788904162,-1887150852
788904162,-883967054
788904162,855763548
790695686,-806939064
792144059,104388377
794023749,-868823982
794147377,-861147860
794147377,-143606145
794147377,-364092
794147377,78563623
794147377,1576527109
794147377,1833591669
794147377,1861354906
796702953,-1405490961
796702953,804534065
796702953,1741752386
799380211,-925003693
799380211,-101240936
799380211,43893898
799380211,1761209006
799380211,1903166062
799872658,46887799
800701792,-1603242205
800701792,912817255
801070059,-1925932447
801070059,-203930990
801070059,-27867122
803020726,-1832447664
803870447,-923292688
803870447,-93818644
804534065,-916588225
804534065,-840870967
804534065,-298407455
804534065,-232317873
804534065,896653415
804534065,1566848218
804534065,1720056351
804534065,1741752386
813842306,-919151438
813842306,-916588225
813842306,-298407455
813842306,-53012702
813842306,1607451981
813842306,1989538903
819728603,-731461384
819728603,115863800
819728603,143821229
819728603,251814776
819728603,910167999
820400378,-2072492102
820400378,-719616001
820400378,-88188054
820400378,-86257508
820400378,-32755880
822460531,-1750142464
822460531,-353676363
822460531,-95765688
822460531,143107243
822460531,1647934628
824761129,-1377018762
826758591,-199283434
826758591,104388377
826758591,134489348
826758591,1770885721
826898149,-908453545
828744104,717207441
828979673,-1676400189
828979673,-826739571
828979673,798827803
829842499,-884213475
829842499,-661313126
829842499,83488511
829842499,770586397
829842499,1770885721
830525618,-804049574
830587238,-118726038
830587238,274001444
830587238,833597126
830587238,1458431481
831330776,-1547835747
831330776,1744467030
831515564,195569352
832500656,-1786881408
832500656,-1666227740
832500656,-883967054
832500656,-716756004
832500656,-353676363
832500656,740977830
833478916,-206222694
833478916,-60552741
833478916,-32755880
833478916,46733199
833597126,-31743012
833597126,16804792
839395146,1776509274
839448892,-1963199986
839448892,-178007424
839857658,-908453545
839857658,-143606145
839857658,910167999
839857658,944604587
839857658,1628543018
839857658,1802225451
843896693,-668946953
843896693,1944843306
843896693,2130035460
852348744,-1020121259
852348744,168874596
852401635,1456563373
854847231,46887799
854847231,1747821286
854847231,1914542947
855763548,-1887150852
855763548,-886947489
855763548,-883967054
855763548,56887998
855763548,168874596
855763548,711696164
855763548,822460531
855763548,1660033994
856622588,1510698530
857915786,-1843994239
857915786,-1666227740
857915786,-1595822285
857915786,-886947489
857915786,-745385127
857915786,127596181
857915786,1492393066
858776814,-1717040830
858776814,-1159042389
858776814,-203650479
858776814,655408590
858776814,679574785
858776814,905066317
858776814,1647515508
861182655,-25278335
861182655,134489348
862168485,-153567452
865438940,-1487362887
871706565,-657765426
875386545,-885829975
875386545,-657765426
875386545,735721824
886059229,740117774
886865843,1025846830
887104736,-1273587847
887104736,143108235
887162269,-820773459
887162269,-169493809
887162269,-54826302
887162269,641856118
887162269,1546195829
888212027,-41217152
888774949,499182992
888774949,1684902694
890494006,-1845984256
890494006,-130025243
890494006,735721824
891353292,-1725862264
891353292,-868823982
891353292,-130025243
895393173,-877503650
895393173,945167366
896653415,-1917680061
896653415,-1854909354
896653415,-144405761
899119440,-1518438537
899119440,542153833
904974774,-1518438537
904974774,-130025243
905066317,-1821756138
905066317,-1213500485
905066317,-835228646
905066317,-757157800
905066317,-500843094
905066317,575581024
905066317,717887855
905066317,843896693
905066317,1794343760
905066317,1924783218
905066317,2130035460
907000429,28286933
910167999,-979640732
910167999,-918880117
910167999,-875656547
910167999,-4881268
910167999,30824903
910167999,490322074
910167999,1719108652
911985126,-1780853097
911985126,-979640732
911985126,-471165616
911985126,143821229
912042842,1914542947
912817255,800701792
914775826,-29122218
918440089,1719108652
930447378,-1977743520
930447378,-1872597835
930447378,-1832849909
930447378,-1666227740
930447378,-1595822285
930447378,-745385127
930447378,-178353442
930447378,740117774
930447378,1514588508
930447378,1546195829
931369662,-1872597835
931369662,-1843994239
931369662,-1750142464
931369662,-781239495
931369662,852348744
941987851,-1567037110
941987851,-868823982
941987851,-693452556
941987851,-133198922
941987851,167028518
941987851,214809866
941987851,735721824
941987851,744673751
942487650,-471165616
942487650,-7720456
942487650,984249050
942487650,1094214645
942487650,2065468948
942492331,-1847082000
943468412,747145223
943747384,854368802
943747384,1861354906
944246565,-88160967
944331109,-1695709054
944331109,-977360872
944331109,-28669404
944331109,1742817467
944416791,-893411875
944416791,-690116336
944416791,-683682350
944604587,-1780853097
944604587,-79575549
944604587,30824903
944604587,115863800
944604587,770515857
944604587,1652872772
944604587,1770885721
945167366,-1106433553
945167366,-713987545
945167366,-364092
945167366,134489348
945167366,764299284
945167366,826758591
945167366,1580709112
945311420,-1778355713
945624663,-364092
945624663,438054
947843746,168072389
956432079,-1930141384
956432079,-947898655
956432079,-908625383
956432079,-892646668
956432079,-878299108
956432079,-799704526
956432079,130399900
956432079,490322074
956432079,1635256920
956432079,1742227899
963471481,-1838708801
963471481,1607480687
964467302,-169493809
966798976,-826739571
966798976,721647191
966798976,888774949
968836682,1546195829
969114610,-169460140
971674323,-1034917746
972834559,-1357804521
972834559,-868823982
972834559,-1131586
972834559,242103037
972834559,1767421152
974684572,2042328134
976682490,1546195829
977385509,855763548
977385509,1546195829
977490562,-923292688
977490562,-775048268
978260145,855763548
982907312,1761209006
982907312,1944843306
984084338,-88160967
984249050,-7720456
986081200,-1904842441
986081200,-865431100
986081200,46887799
988447166,-1776146999
988447166,-1159042389
988447166,-667126967
988447166,-85390000
988447166,971057636
988447166,1659214265
988447166,1742194695
992906719,-1608715553
992906719,-740706107
992906719,30045351
992906719,912005054
997065313,-770463628
997065313,826758591
998171817,-1549514430
998171817,-973756825
998171817,-835228646
998171817,-637610012
998171817,43893898
1002534139,-1786881408
1002534139,660551903
1002534139,832500656
1002534139,1777874460
1003403298,-1142255000
1003403298,-1007831293
1003403298,199197188
1003403298,592550473
1003403298,819728603
1003403298,1652872772
1011220918,-95765688
1011220918,1036153944
1011220918,1833066736
1011536631,-948666496
1011536631,942487650
1019598587,-683682350
1021351749,-2070025840
1021351749,-1787955413
1021351749,-1122864713
1021351749,-191474348
1021351749,-88160967
1021351749,-61341307
1021351749,-1131586
1021351749,108906685
1021351749,766795035
1021351749,1813501647
1021351749,1853535492
1022105318,624372661
1022358171,-116048725
1023373049,-1838708801
1023373049,1331331028
1025103814,624372661
1025103814,1022105318
1025846830,-411768038
1035494903,1600360869
1036153944,852348744
1053056859,747145223
1055642845,-1930141384
1055642845,1607480687
1055642845,1760510784
1082276703,-946173981
1082276703,717207441
1094214645,-1465639174
1094214645,-1071245484
1094214645,-419269542
1094214645,-298407455
1094214645,-53012702
1094214645,839857658
1094214645,1716126452
1103389860,-668946953
1103389860,-667069249
1103389860,-500843094
1103389860,1742194695
1114540939,-2097380011
1114540939,-1778800562
1114540939,-1131586
1114540939,169752951
1114540939,1545778101
1132965784,-1725501323
1132965784,-1071339662
1132965784,-1047240851
1132965784,-919151438
1132965784,-364092
1132965784,130399900
1132965784,839857658
1132965784,956432079
1132965784,1718157417
1132965784,1742227899
1140331226,-979640732
1140331226,-917305131
1145933336,-1959168784
1145933336,-1231767112
1145933336,-755599636
1145933336,-247074805
1145933336,-1131586
1145933336,740958325
1145933336,1021351749
1147874834,-1705050063
1147874834,-1231767112
1147874834,-943923335
1147874834,107217734
1147874834,735721824
1147874834,740958325
1147874834,746931982
1147874834,891353292
1147874834,971674323
1147874834,1781379746
1221314055,-1930141384
1221314055,-1749308314
1221314055,-1071339662
1221314055,-916588225
1221314055,-888546933
1221314055,-232317873
1221314055,-199283434
1221314055,1607480687
1221314055,1654862655
